Time [s], Reference [V], Output [V], Non-Inverting Input [V], Inverting Input [V], Capacitor Charge [C]
3.390000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.558763e+00, -9.382135e-07
3.391000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.561786e+00, -9.351930e-07
3.392000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.564807e+00, -9.321752e-07
3.393000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.567825e+00, -9.291600e-07
3.394000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.570840e+00, -9.261475e-07
3.395000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.573853e+00, -9.231376e-07
3.396000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.576862e+00, -9.201304e-07
3.397000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.579870e+00, -9.171258e-07
3.398000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.582874e+00, -9.141238e-07
3.399000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.585876e+00, -9.111245e-07
3.400000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.588876e+00, -9.081278e-07
3.401000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.591872e+00, -9.051338e-07
3.402000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.594866e+00, -9.021423e-07
3.403000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.597858e+00, -8.991535e-07
3.404000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.600846e+00, -8.961674e-07
3.405000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.603833e+00, -8.931838e-07
3.406000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.606816e+00, -8.902029e-07
3.407000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.609797e+00, -8.872246e-07
3.408000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.612775e+00, -8.842489e-07
3.409000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.615751e+00, -8.812758e-07
3.410000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.618724e+00, -8.783054e-07
3.411000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.621695e+00, -8.753375e-07
3.412000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.624662e+00, -8.723723e-07
3.413000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.627628e+00, -8.694096e-07
3.414000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.630590e+00, -8.664496e-07
3.415000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.633550e+00, -8.634921e-07
3.416000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.636508e+00, -8.605373e-07
3.417000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.639463e+00, -8.575851e-07
3.418000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.642415e+00, -8.546354e-07
3.419000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.645365e+00, -8.516884e-07
3.420000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.648312e+00, -8.487439e-07
3.421000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.651256e+00, -8.458020e-07
3.422000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.654198e+00, -8.428627e-07
3.423000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.657137e+00, -8.399260e-07
3.424000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.660074e+00, -8.369918e-07
3.425000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.663008e+00, -8.340603e-07
3.426000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.665940e+00, -8.311313e-07
3.427000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.668869e+00, -8.282049e-07
3.428000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.671795e+00, -8.252810e-07
3.429000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.674719e+00, -8.223598e-07
3.430000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.677640e+00, -8.194411e-07
3.431000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.680559e+00, -8.165249e-07
3.432000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.683475e+00, -8.136113e-07
3.433000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.686389e+00, -8.107003e-07
3.434000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.689300e+00, -8.077919e-07
3.435000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.692208e+00, -8.048860e-07
3.436000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.695114e+00, -8.019826e-07
3.437000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.698017e+00, -7.990818e-07
3.438000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.700918e+00, -7.961835e-07
3.439000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.703816e+00, -7.932878e-07
3.440000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.706712e+00, -7.903947e-07
3.441000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.709605e+00, -7.875040e-07
3.442000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.712496e+00, -7.846160e-07
3.443000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.715384e+00, -7.817304e-07
3.444000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.718270e+00, -7.788474e-07
3.445000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.721153e+00, -7.759669e-07
3.446000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.724033e+00, -7.730890e-07
3.447000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.726911e+00, -7.702136e-07
3.448000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.729786e+00, -7.673407e-07
3.449000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.732659e+00, -7.644703e-07
3.450000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.735530e+00, -7.616024e-07
3.451000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.738398e+00, -7.587371e-07
3.452000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.741263e+00, -7.558743e-07
3.453000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.744126e+00, -7.530140e-07
3.454000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.746986e+00, -7.501562e-07
3.455000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.749844e+00, -7.473009e-07
3.456000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.752699e+00, -7.444482e-07
3.457000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.755552e+00, -7.415979e-07
3.458000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.758402e+00, -7.387502e-07
3.459000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.761250e+00, -7.359049e-07
3.460000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.764095e+00, -7.330621e-07
3.461000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.766938e+00, -7.302219e-07
3.462000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.769778e+00, -7.273841e-07
3.463000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.772616e+00, -7.245489e-07
3.464000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.775451e+00, -7.217161e-07
3.465000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.778284e+00, -7.188858e-07
3.466000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.781114e+00, -7.160580e-07
3.467000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.783942e+00, -7.132327e-07
3.468000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.786767e+00, -7.104098e-07
3.469000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.789590e+00, -7.075895e-07
3.470000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.792411e+00, -7.047716e-07
3.471000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.795228e+00, -7.019562e-07
3.472000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.798044e+00, -6.991433e-07
3.473000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.800857e+00, -6.963328e-07
3.474000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.803667e+00, -6.935248e-07
3.475000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.806475e+00, -6.907193e-07
3.476000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.809281e+00, -6.879162e-07
3.477000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.812084e+00, -6.851156e-07
3.478000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.814884e+00, -6.823175e-07
3.479000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.817683e+00, -6.795218e-07
3.480000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.820478e+00, -6.767286e-07
3.481000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.823271e+00, -6.739378e-07
3.482000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.826062e+00, -6.711495e-07
3.483000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.828850e+00, -6.683636e-07
3.484000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.831636e+00, -6.655802e-07
3.485000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.834420e+00, -6.627993e-07
3.486000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.837201e+00, -6.600207e-07
3.487000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.839979e+00, -6.572446e-07
3.488000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.842755e+00, -6.544710e-07
3.489000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.845529e+00, -6.516998e-07
3.490000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.848300e+00, -6.489310e-07
3.491000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.851069e+00, -6.461646e-07
3.492000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.853835e+00, -6.434007e-07
3.493000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.856599e+00, -6.406392e-07
3.494000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.859361e+00, -6.378802e-07
3.495000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.862120e+00, -6.351235e-07
3.496000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.864876e+00, -6.323693e-07
3.497000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.867631e+00, -6.296175e-07
3.498000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.870382e+00, -6.268681e-07
3.499000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.873132e+00, -6.241212e-07
3.500000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.875879e+00, -6.213766e-07
3.501000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.878623e+00, -6.186345e-07
3.502000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.881366e+00, -6.158947e-07
3.503000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.884105e+00, -6.131574e-07
3.504000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.886843e+00, -6.104225e-07
3.505000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.889578e+00, -6.076900e-07
3.506000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.892310e+00, -6.049599e-07
3.507000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.895040e+00, -6.022321e-07
3.508000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.897768e+00, -5.995068e-07
3.509000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.900493e+00, -5.967839e-07
3.510000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.903216e+00, -5.940634e-07
3.511000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.905937e+00, -5.913452e-07
3.512000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.908655e+00, -5.886295e-07
3.513000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.911371e+00, -5.859161e-07
3.514000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.914084e+00, -5.832051e-07
3.515000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.916795e+00, -5.804965e-07
3.516000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.919504e+00, -5.777903e-07
3.517000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.922210e+00, -5.750864e-07
3.518000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.924914e+00, -5.723849e-07
3.519000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.927615e+00, -5.696858e-07
3.520000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.930314e+00, -5.669891e-07
3.521000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.933011e+00, -5.642947e-07
3.522000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.935705e+00, -5.616027e-07
3.523000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.938397e+00, -5.589131e-07
3.524000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.941087e+00, -5.562258e-07
3.525000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.943774e+00, -5.535409e-07
3.526000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.946459e+00, -5.508584e-07
3.527000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.949142e+00, -5.481782e-07
3.528000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.951822e+00, -5.455004e-07
3.529000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.954500e+00, -5.428249e-07
3.530000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.957175e+00, -5.401518e-07
3.531000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.959848e+00, -5.374810e-07
3.532000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.962519e+00, -5.348125e-07
3.533000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.965187e+00, -5.321464e-07
3.534000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.967854e+00, -5.294827e-07
3.535000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.970517e+00, -5.268213e-07
3.536000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.973179e+00, -5.241622e-07
3.537000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.975838e+00, -5.215055e-07
3.538000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.978495e+00, -5.188511e-07
3.539000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.981149e+00, -5.161990e-07
3.540000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.983801e+00, -5.135492e-07
3.541000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.986451e+00, -5.109018e-07
3.542000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.989098e+00, -5.082567e-07
3.543000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.991743e+00, -5.056140e-07
3.544000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.994386e+00, -5.029735e-07
3.545000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.997026e+00, -5.003354e-07
3.546000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 1.999665e+00, -4.976996e-07
3.547000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.002300e+00, -4.950661e-07
3.548000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.004934e+00, -4.924349e-07
3.549000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.007565e+00, -4.898061e-07
3.550000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.010194e+00, -4.871795e-07
3.551000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.012820e+00, -4.845553e-07
3.552000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.015445e+00, -4.819333e-07
3.553000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.018067e+00, -4.793137e-07
3.554000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.020686e+00, -4.766963e-07
3.555000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.023304e+00, -4.740813e-07
3.556000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.025919e+00, -4.714686e-07
3.557000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.028531e+00, -4.688581e-07
3.558000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.031142e+00, -4.662500e-07
3.559000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.033750e+00, -4.636441e-07
3.560000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.036356e+00, -4.610405e-07
3.561000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.038959e+00, -4.584392e-07
3.562000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.041561e+00, -4.558402e-07
3.563000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.044160e+00, -4.532435e-07
3.564000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.046756e+00, -4.506491e-07
3.565000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.049351e+00, -4.480569e-07
3.566000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.051943e+00, -4.454671e-07
3.567000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.054533e+00, -4.428795e-07
3.568000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.057121e+00, -4.402941e-07
3.569000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.059706e+00, -4.377111e-07
3.570000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.062289e+00, -4.351303e-07
3.571000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.064870e+00, -4.325518e-07
3.572000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.067448e+00, -4.299755e-07
3.573000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.070025e+00, -4.274015e-07
3.574000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.072598e+00, -4.248298e-07
3.575000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.075170e+00, -4.222603e-07
3.576000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.077740e+00, -4.196931e-07
3.577000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.080307e+00, -4.171281e-07
3.578000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.082872e+00, -4.145654e-07
3.579000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.085435e+00, -4.120050e-07
3.580000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.087995e+00, -4.094467e-07
3.581000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.090553e+00, -4.068908e-07
3.582000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.093109e+00, -4.043371e-07
3.583000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.095663e+00, -4.017856e-07
3.584000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.098214e+00, -3.992364e-07
3.585000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.100764e+00, -3.966894e-07
3.586000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.103311e+00, -3.941446e-07
3.587000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.105855e+00, -3.916021e-07
3.588000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.108398e+00, -3.890618e-07
3.589000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.110938e+00, -3.865238e-07
3.590000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.113476e+00, -3.839880e-07
3.591000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.116012e+00, -3.814544e-07
3.592000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.118546e+00, -3.789230e-07
3.593000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.121077e+00, -3.763938e-07
3.594000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.123606e+00, -3.738669e-07
3.595000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.126133e+00, -3.713422e-07
3.596000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.128658e+00, -3.688197e-07
3.597000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.131180e+00, -3.662995e-07
3.598000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.133701e+00, -3.637814e-07
3.599000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.136219e+00, -3.612656e-07
3.600000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.138734e+00, -3.587519e-07
3.601000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.141248e+00, -3.562405e-07
3.602000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.143759e+00, -3.537313e-07
3.603000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.146269e+00, -3.512243e-07
3.604000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.148776e+00, -3.487195e-07
3.605000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.151281e+00, -3.462169e-07
3.606000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.153783e+00, -3.437165e-07
3.607000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.156284e+00, -3.412182e-07
3.608000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.158782e+00, -3.387222e-07
3.609000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.161278e+00, -3.362284e-07
3.610000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.163772e+00, -3.337367e-07
3.611000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.166263e+00, -3.312473e-07
3.612000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.168753e+00, -3.287600e-07
3.613000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.171240e+00, -3.262750e-07
3.614000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.173725e+00, -3.237921e-07
3.615000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.176208e+00, -3.213114e-07
3.616000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.178689e+00, -3.188328e-07
3.617000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.181167e+00, -3.163565e-07
3.618000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.183644e+00, -3.138823e-07
3.619000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.186118e+00, -3.114103e-07
3.620000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.188590e+00, -3.089405e-07
3.621000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.191060e+00, -3.064728e-07
3.622000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.193527e+00, -3.040073e-07
3.623000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.195993e+00, -3.015440e-07
3.624000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.198456e+00, -2.990828e-07
3.625000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.200917e+00, -2.966238e-07
3.626000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.203376e+00, -2.941669e-07
3.627000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.205833e+00, -2.917123e-07
3.628000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.208288e+00, -2.892597e-07
3.629000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.210740e+00, -2.868094e-07
3.630000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.213191e+00, -2.843611e-07
3.631000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.215639e+00, -2.819151e-07
3.632000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.218085e+00, -2.794711e-07
3.633000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.220529e+00, -2.770294e-07
3.634000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.222971e+00, -2.745897e-07
3.635000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.225410e+00, -2.721522e-07
3.636000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.227848e+00, -2.697169e-07
3.637000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.230283e+00, -2.672837e-07
3.638000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.232716e+00, -2.648526e-07
3.639000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.235147e+00, -2.624237e-07
3.640000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.237576e+00, -2.599969e-07
3.641000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.240003e+00, -2.575722e-07
3.642000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.242428e+00, -2.551497e-07
3.643000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.244850e+00, -2.527293e-07
3.644000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.247271e+00, -2.503110e-07
3.645000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.249689e+00, -2.478948e-07
3.646000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.252105e+00, -2.454808e-07
3.647000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.254519e+00, -2.430689e-07
3.648000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.256931e+00, -2.406591e-07
3.649000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.259341e+00, -2.382514e-07
3.650000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.261749e+00, -2.358458e-07
3.651000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.264154e+00, -2.334424e-07
3.652000e+00, 2.500000e+00, 5.000000e+00, 3.750000e+00, 2.266558e+00, -2.310411e-07
